stop_id,stop_name,lat,lng,direction_id,geo_wkt,city,create_time,creator,line_type,version,geom
dbccb85cf06fde2ea1d21aeb8c6256f2,东郊记忆东大门,30.671893,104.123032,2,POINT(104.123032 30.671893),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000022179CC1DF075A404D69FD2D01AC3E40
dd86448362ec34d8abf9c039ef6a9e7e,益州大道中段北站,30.563456,104.054314,3,POINT(104.054314 30.563456),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000C26D6DE179035A4027BC04A73E903E40
df4621af421aebc6870843e45dbfdb3d,地铁石油大学站,30.820873,104.185252,3,POINT(104.185252 30.820873),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000003161342BDB0B5A405E2BA1BB24D23E40
e1bb016ac03ddd07f9c1f11bc58fe646,沙河源,30.724835,104.047121,1,POINT(104.047121 30.724835),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000001C7DCC0704035A4004FF5BC98EB93E40
e3da4395f06fe8a7cadad0ef33b96409,露天音乐公园,30.725452,104.074574,2,POINT(104.074574 30.725452),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000071C806D2C5045A405BD1E638B7B93E40
e3ef6cf346012224af3d0fcc13b861d8,锦城广场东,30.570871,104.066911,1,POINT(104.066911 30.570871),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000882F134548045A401D3C139A24923E40
e52a0269f3c778feeb97f05b3cda3a19,锦城湖,30.566257,104.043684,1,POINT(104.043684 30.566257),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000F1D6F9B7CB025A408E210038F6903E40
e60fa10a2c5d1420ee51ffdf30175852,陆家桥,30.74467,104.056599,1,POINT(104.056599 30.744670),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000207F69519F035A40F44F70B1A2BE3E40
e6c3a247f2505958de172f25e9ff8428,塔子山公园,30.631884,104.120388,1,POINT(104.120388 30.631884),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000002DB5DE6FB4075A409CDD5A26C3A13E40
e9e1f89594080cbe90dae11a4a662371,东光,30.622017,104.095369,1,POINT(104.095369 30.622017),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000580394861A065A40588E90813C9F3E40
ead5c614af5c4b77c35b155d9b273e62,锦绣庭院站,30.819227,104.166491,3,POINT(104.166491 30.819227),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000000305DEC9A70A5A400D0055DCB8D13E40
eae41caa5a9f85603de16a78c382f7f8,成都西站,30.686509,103.973763,1,POINT(103.973763 30.686509),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000083C30B2252FE5940E068C70DBFAF3E40
ed18323ea8bd337a64c1937c170d5fc1,郫筒,30.798757,103.89249,1,POINT(103.892490 30.798757),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000007380608E1EF959407973B8567BCC3E40
ed71c7ecc0f830c0022bab89944f0f2e,工业大道蓉都大道口站,30.805447,104.157433,3,POINT(104.157433 30.805447),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000EA93DC61130A5A404CA94BC631CE3E40
ede9fd132dcd3757b252275938f6b1b2,五根松,30.504503,104.078848,1,POINT(104.078848 30.504503),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000B8567BD80B055A40E0BBCD1B27813E40
f1b44ad153261e0bc77c562020a19d7e,观东,30.533365,104.095837,1,POINT(104.095837 30.533365),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000CB2F833122065A40BFD4CF9B8A883E40
f23c3af230f0920f6b8052e9c9d51ed7,天元山庄站,30.81719,104.146496,2,POINT(104.146496 30.817190),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000AB3FC23060095A40459E245D33D13E40
f6ec090ec98705debccd33ece9ed15e1,天华一路(地铁天府三街站C2口),30.549337,104.067429,1,POINT(104.067429 30.549337),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000005473B9C150045A40967B8159A18C3E40
f9ffa217aa36f7d47d044be55deac583,地铁牛市口站,30.64031,104.10495,1,POINT(104.104950 30.640310),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000C66D3480B7065A40404D2D5BEBA33E40
fce83d4adf60bbc81c32ac9c98457d2b,成都大学,30.649193,104.178739,1,POINT(104.178739 30.649193),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000043E1B375700B5A40C9CA2F8331A63E40
feff755081ea95ac3240e30137f9ecab,高升桥,30.642524,104.039364,1,POINT(104.039364 30.642524),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000F22895F084025A4026E5EE737CA43E40
ff73f7bffd00a56d2c9ba4a1054c5fca,金融城东,30.581872,104.082166,1,POINT(104.082166 30.581872),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000F6B52E3542055A4047753A90F5943E40
ff96e10285db2510f02e2c8e6df3cf9e,城隍庙,30.68124,104.078078,1,POINT(104.078078 30.681240),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000006022DE3AFF045A401FBAA0BE65AE3E40
